w,s,p,T,avg_age,max_age
22,5,0.15,300,4.228143853820605,23.1124
22,6,0.15,300,3.937074086378733,21.598
22,7,0.15,300,3.776479734219256,19.6005
22,8,0.15,300,3.6261820598006613,17.4863
22,9,0.15,300,3.7187970099667678,18.3581
22,10,0.15,300,3.740547840531548,18.1362
22,11,0.15,300,3.7249524916943466,17.9674
22,12,0.15,300,3.570956146179403,15.9134
22,13,0.15,300,3.6597358803986726,16.11
22,14,0.15,300,3.7584521594684395,16.8734
22,15,0.15,300,3.783490365448519,18.1762
22,16,0.15,300,3.764452823920283,18.2238
22,17,0.15,300,3.870811295681061,19.7266
22,18,0.15,300,3.9677122923588004,20.7985
22,19,0.15,300,4.084681395348834,21.6048
22,20,0.15,300,4.189635548172761,22.0907
22,21,0.15,300,4.176438538205994,21.4847
22,22,0.15,300,4.267029900332233,21.5134
23,1,0.15,300,11.08040000000002,61.4059
23,2,0.15,300,6.925981063122906,38.1987
23,3,0.15,300,5.596052491694341,29.9879
23,4,0.15,300,4.79707740863786,25.9053
23,5,0.15,300,4.338399999999984,24.2558
23,6,0.15,300,3.884908637873754,21.2854
23,7,0.15,300,3.765548837209325,19.7482
23,8,0.15,300,3.5560448504983317,16.7278
23,9,0.15,300,3.6451747508305603,17.3832
23,10,0.15,300,3.660273089701006,17.6043
23,11,0.15,300,3.6392388704318916,16.8033
23,12,0.15,300,3.5284827242524943,15.7422
23,13,0.15,300,3.5683724252491733,15.4727
23,14,0.15,300,3.670451827242528,16.3334
23,15,0.15,300,3.7122511627906976,16.2462
23,16,0.15,300,3.7246504983388675,17.9622
23,17,0.15,300,3.7109810631229228,17.3202
23,18,0.15,300,3.808243189368771,19.3738
23,19,0.15,300,3.915262790697668,20.3004
23,20,0.15,300,4.062284385382048,21.3894
23,21,0.15,300,4.055229568106319,21.0436
23,22,0.15,300,4.13668803986711,20.9961
23,23,0.15,300,4.157056146179396,20.8722
24,1,0.15,300,11.323372093023274,62.5262
24,2,0.15,300,6.91443355481729,38.1305
24,3,0.15,300,5.579766445182703,30.1011
24,4,0.15,300,4.863183388704307,26.5783
24,5,0.15,300,4.282620598006653,23.9819
24,6,0.15,300,3.8370468438538103,20.7476
24,7,0.15,300,3.7124976744186062,19.3907
24,8,0.15,300,3.597916943521594,17.4127
24,9,0.15,300,3.5250906976744156,15.3608
24,10,0.15,300,3.6463126245847155,17.671
24,11,0.15,300,3.608002657807304,16.7639
24,12,0.15,300,3.63505182724252,17.1565
24,13,0.15,300,3.5169445182724353,15.4518
24,14,0.15,300,3.600355481727579,15.5553
24,15,0.15,300,3.6732617940199392,16.3531
24,16,0.15,300,3.6846873754152845,16.8212
24,17,0.15,300,3.6734086378737563,17.3338
24,18,0.15,300,3.7102940199335395,17.6327
24,19,0.15,300,3.8181441860464997,19.1348
24,20,0.15,300,3.945650830564804,20.5715
24,21,0.15,300,3.939199667774087,20.3933
24,22,0.15,300,4.059240199335536,20.8913
24,23,0.15,300,4.058900664451835,20.6508
24,24,0.15,300,4.136750166112952,20.4372
25,1,0.15,300,12.060296013289053,66.0364
25,2,0.15,300,7.060689036544856,39.1608
25,3,0.15,300,5.543790365448523,29.8947
25,4,0.15,300,4.842684053156129,26.4466
25,5,0.15,300,4.232564119601343,23.5286
25,6,0.15,300,3.837914285714284,20.5098
25,7,0.15,300,3.680736877076408,18.979
25,8,0.15,300,3.636702657807331,17.9415
25,9,0.15,300,3.5100481727574837,15.2036
25,10,0.15,300,3.60133322259135,16.5945
25,11,0.15,300,3.5819382059800757,16.6256
25,12,0.15,300,3.708930232558139,17.5447
25,13,0.15,300,3.505161794019921,15.0706
25,14,0.15,300,3.56832059800665,15.4487
25,15,0.15,300,3.597176744186039,15.6341
25,16,0.15,300,3.63307475083058,16.1802
25,17,0.15,300,3.632052491694356,16.7738
25,18,0.15,300,3.6583903654485,16.9026
25,19,0.15,300,3.759332558139546,18.0655
25,20,0.15,300,3.8385495016611415,19.2664
25,21,0.15,300,3.8097993355481825,19.3857
25,22,0.15,300,3.9706043189368656,20.3668
25,23,0.15,300,4.074011627906973,20.8563
25,24,0.15,300,4.053595016611288,20.2033
25,25,0.15,300,4.0540501661129555,19.9389
26,1,0.15,300,12.374161461794086,67.4614
26,2,0.15,300,7.376229235880402,41.3348
26,3,0.15,300,5.603669102990018,30.2955
26,4,0.15,300,4.805407641195993,26.2501
26,5,0.15,300,4.2274202657807125,23.2638
26,6,0.15,300,3.8871617940199314,20.9945
26,7,0.15,300,3.6167820598006735,18.4618
26,8,0.15,300,3.656510631229255,18.4559
26,9,0.15,300,3.455261129568097,14.6748
26,10,0.15,300,3.5151873754152847,15.2652
26,11,0.15,300,3.612128903654479,16.6809
26,12,0.15,300,3.627771760797356,16.3772
26,13,0.15,300,3.5747431893687875,16.3196
26,14,0.15,300,3.50751926910299,15.1608
26,15,0.15,300,3.5471867109634623,15.0912
26,16,0.15,300,3.566250498338875,15.6804
26,17,0.15,300,3.635606644518274,16.1937
26,18,0.15,300,3.5878568106312216,16.3806
26,19,0.15,300,3.6603089700996514,16.6691
26,20,0.15,300,3.7562308970099885,18.2804
26,21,0.15,300,3.7107053156146095,18.0834
26,22,0.15,300,3.833262126245834,19.3268
26,23,0.15,300,3.966359136212627,20.4351
26,24,0.15,300,3.960944518272439,19.858
26,25,0.15,300,4.081365116279078,20.4391
26,26,0.15,300,4.091198006644524,19.9611
27,1,0.15,300,13.030540531561487,70.565
27,2,0.15,300,7.403461461794059,41.6714
27,3,0.15,300,5.78122059800661,31.69
27,4,0.15,300,4.821506976744203,26.3494
27,5,0.15,300,4.204515946843858,23.136
27,6,0.15,300,3.933792026578051,21.7785
27,7,0.15,300,3.5357495016611042,17.502
27,8,0.15,300,3.606583388704314,17.816
27,9,0.15,300,3.491958471760797,15.6598
27,10,0.15,300,3.4529352159468543,14.3047
27,11,0.15,300,3.5118800664451912,15.5508
27,12,0.15,300,3.581025581395345,16.1115
27,13,0.15,300,3.5616757475083096,15.6177
27,14,0.15,300,3.4752784053156107,14.9426
27,15,0.15,300,3.473642857142849,14.6499
27,16,0.15,300,3.5299385382059825,15.2849
27,17,0.15,300,3.5710903654484873,15.8722
27,18,0.15,300,3.5937146179401998,16.2165
27,19,0.15,300,3.5827574750830484,16.0905
27,20,0.15,300,3.69201827242524,16.9085
27,21,0.15,300,3.597752491694333,17.0696
27,22,0.15,300,3.71533156146178,18.0194
27,23,0.15,300,3.851666112956789,19.3988
27,24,0.15,300,3.8487654485049854,19.2914
27,25,0.15,300,4.000000000000002,20.1993
27,26,0.15,300,3.997806644518264,19.6565
27,27,0.15,300,3.9718956810631245,19.1736
28,1,0.15,300,13.42820066445176,72.2021
28,2,0.15,300,7.557044186046522,42.4829
28,3,0.15,300,5.717578073089707,31.3968
28,4,0.15,300,4.8699800664451836,26.5831
28,5,0.15,300,4.255945847176087,23.7057
28,6,0.15,300,3.9054548172757526,21.5654
28,7,0.15,300,3.559834883720942,17.5749
28,8,0.15,300,3.5427335548172705,17.0421
28,9,0.15,300,3.524880398671088,16.1453
28,10,0.15,300,3.4097714285714305,13.9463
28,11,0.15,300,3.4828465116279173,14.7685
28,12,0.15,300,3.537175747508302,15.85
28,13,0.15,300,3.578571428571417,15.8621
28,14,0.15,300,3.5699840531561495,15.9644
28,15,0.15,300,3.439309634551491,14.6232
28,16,0.15,300,3.463115946843862,14.696
28,17,0.15,300,3.5177946843853927,15.4722
28,18,0.15,300,3.5605827242525026,15.8626
28,19,0.15,300,3.5746372093023266,16.1069
28,20,0.15,300,3.6149993355481573,16.5418
28,21,0.15,300,3.713899999999994,17.533
28,22,0.15,300,3.639852159468433,16.9653
28,23,0.15,300,3.7614249169435134,18.5126
28,24,0.15,300,3.7556172757475137,18.5627
28,25,0.15,300,3.9073657807308795,19.8448
28,26,0.15,300,3.8950265780730886,19.2557
28,27,0.15,300,3.8723049833887075,18.8088
28,28,0.15,300,4.042945514950174,19.6831
29,1,0.15,300,14.33459501661132,75.9033
29,2,0.15,300,7.894415282392037,44.7838
29,3,0.15,300,5.780158471760823,31.8737
29,4,0.15,300,4.93081262458471,27.3141
29,5,0.15,300,4.332264784053179,24.5418
29,6,0.15,300,3.8279976744185893,21.0407
29,7,0.15,300,3.581004651162798,17.8793
29,8,0.15,300,3.5199700996677894,16.4641
29,9,0.15,300,3.4948385382059715,15.5109
29,10,0.15,300,3.375604651162792,13.7504
29,11,0.15,300,3.460087375415293,13.7487
29,12,0.15,300,3.4769053156146206,15.4546
29,13,0.15,300,3.540300664451838,15.7198
29,14,0.15,300,3.5464076411960077,15.4012
29,15,0.15,300,3.413327906976752,14.5128
29,16,0.15,300,3.526072093023242,15.4749
29,17,0.15,300,3.5738607973421987,15.5895
29,18,0.15,300,3.508601661129576,15.6419
29,19,0.15,300,3.570029568106315,15.8137
29,20,0.15,300,3.5643255813953343,16.1749
29,21,0.15,300,3.660391029900329,16.9562
29,22,0.15,300,3.5728023255813808,16.183
29,23,0.15,300,3.665722259136211,17.2673
29,24,0.15,300,3.6429385382059665,17.2612
29,25,0.15,300,3.8039362126246017,19.0316
29,26,0.15,300,3.802550166112979,18.6798
29,27,0.15,300,3.797855149501656,18.5168
29,28,0.15,300,3.934378737541538,19.2244
29,29,0.15,300,3.925906644518276,18.6001
30,1,0.15,300,14.537407308970103,76.9097
30,2,0.15,300,7.932522591362137,45.1419
30,3,0.15,300,5.80053720930234,32.1089
30,4,0.15,300,4.919043521594702,27.3073
30,5,0.15,300,4.293418272425246,24.2049
30,6,0.15,300,3.8171421926910596,20.7861
30,7,0.15,300,3.5989790697674295,18.0995
30,8,0.15,300,3.4738398671096453,15.8641
30,9,0.15,300,3.4631421926910386,15.311
30,10,0.15,300,3.410928571428566,14.5703
30,11,0.15,300,3.420753488372089,13.5491
30,12,0.15,300,3.444080066445191,14.4845
30,13,0.15,300,3.500602325581394,15.3726
30,14,0.15,300,3.484087043189365,14.7134
30,15,0.15,300,3.4722933554817237,15.2956
30,16,0.15,300,3.480859800664444,15.3129
30,17,0.15,300,3.5264295681063174,15.4179
30,18,0.15,300,3.4832514950166145,15.0938
30,19,0.15,300,3.518610299003335,15.6607
30,20,0.15,300,3.568652159468413,16.0927
30,21,0.15,300,3.5998222591362086,16.5927
30,22,0.15,300,3.559532558139528,15.6685
30,23,0.15,300,3.638409966777423,17.0409
30,24,0.15,300,3.590337541528231,16.2625
30,25,0.15,300,3.7084009966777405,18.0315
30,26,0.15,300,3.714658139534884,18.013
30,27,0.15,300,3.7019435215946905,17.9869
30,28,0.15,300,3.864582724252472,18.9324
30,29,0.15,300,3.846421594684379,18.2421
30,30,0.15,300,3.853889368770761,18.3352
31,1,0.15,300,15.480434551494941,80.6523
31,2,0.15,300,8.03481196013289,45.7823
31,3,0.15,300,6.019634551495016,33.6281
31,4,0.15,300,4.91461063122924,27.3246
31,5,0.15,300,4.236687707641174,23.5897
31,6,0.15,300,3.8151591362126163,20.5219
31,7,0.15,300,3.589408305647821,18.1249
31,8,0.15,300,3.438116943521591,15.2489
31,9,0.15,300,3.4650235880398665,15.2598
31,10,0.15,300,3.491101328903654,15.3873
31,11,0.15,300,3.4080421926910347,13.4178
31,12,0.15,300,3.4300372093023355,13.9281
31,13,0.15,300,3.468995016611291,14.9436
31,14,0.15,300,3.4532853820598,14.582
31,15,0.15,300,3.5762159468438584,15.6644
31,16,0.15,300,3.4526392026578105,15.0364
31,17,0.15,300,3.4789026578073097,15.1273
31,18,0.15,300,3.554621926910321,15.7194
31,19,0.15,300,3.4712754152823693,15.0522
31,20,0.15,300,3.5678352159468565,15.9364
31,21,0.15,300,3.586998338870432,16.4477
31,22,0.15,300,3.495703654485053,15.2239
31,23,0.15,300,3.63161926910297,16.4386
31,24,0.15,300,3.5266700996677733,15.6673
31,25,0.15,300,3.667457142857142,17.3242
31,26,0.15,300,3.6138132890365466,16.7928
31,27,0.15,300,3.796779069767453,18.7571
31,28,0.15,300,3.7802465116279076,18.4454
31,29,0.15,300,3.7715192691029986,17.9145
31,30,0.15,300,3.9285089700996623,19.2739
31,31,0.15,300,3.936797342192673,18.7919
32,1,0.15,300,15.860083720930218,82.0585
32,2,0.15,300,8.377959468438483,47.962
32,3,0.15,300,5.9763764119601,33.5468
32,4,0.15,300,4.925023255813971,27.3561
32,5,0.15,300,4.232053820598006,23.5971
32,6,0.15,300,3.7896521594684462,20.3226
32,7,0.15,300,3.5400302325581308,17.6883
32,8,0.15,300,3.4486588039867123,15.4308
32,9,0.15,300,3.4452993355481705,14.7401
32,10,0.15,300,3.4915335548172806,15.3567
32,11,0.15,300,3.355346179401996,13.0045
32,12,0.15,300,3.409730564784052,13.5206
32,13,0.15,300,3.433848504983388,14.3777
32,14,0.15,300,3.4212016611295804,14.4124
32,15,0.15,300,3.527019269103004,15.3473
32,16,0.15,300,3.529384717607964,15.6598
32,17,0.15,300,3.455324584717593,14.9822
32,18,0.15,300,3.5139611295681017,15.4031
32,19,0.15,300,3.456544186046512,14.7505
32,20,0.15,300,3.5104511627907042,15.4994
32,21,0.15,300,3.606528239202666,16.5767
32,22,0.15,300,3.4449292358803882,14.7509
32,23,0.15,300,3.577350830564784,16.1972
32,24,0.15,300,3.512792358803976,15.4131
32,25,0.15,300,3.616439867109619,16.7407
32,26,0.15,300,3.562399003322251,16.0596
32,27,0.15,300,3.7145584717608022,17.9681
32,28,0.15,300,3.6905435215946882,17.6882
32,29,0.15,300,3.6850093023255845,17.3793
32,30,0.15,300,3.8602601328903794,18.9085
32,31,0.15,300,3.8444355481727572,18.4385
32,32,0.15,300,3.87147641196013,18.1801
33,1,0.15,300,16.848568106312275,85.7215
33,2,0.15,300,8.485630897009925,48.708
33,3,0.15,300,6.014571096345521,33.7631
33,4,0.15,300,4.978880066445189,27.7657
33,5,0.15,300,4.234374086378724,23.7364
33,6,0.15,300,3.79679169435217,20.6581
33,7,0.15,300,3.528019601328896,17.4808
33,8,0.15,300,3.443499999999989,15.4898
33,9,0.15,300,3.3912481727574866,13.8911
33,10,0.15,300,3.4513727574750606,14.6493
33,11,0.15,300,3.3999219269102925,13.7807
33,12,0.15,300,3.390213621262441,13.2959
33,13,0.15,300,3.418629900332222,13.8713
33,14,0.15,300,3.3713066445182687,14.1457
33,15,0.15,300,3.471100996677744,15.0656
33,16,0.15,300,3.5238478405315594,15.3858
33,17,0.15,300,3.436628239202658,14.8279
33,18,0.15,300,3.473333222591369,15.077
33,19,0.15,300,3.4210764119601254,14.3026
33,20,0.15,300,3.465217275747523,14.9929
33,21,0.15,300,3.5398860465116355,16.0525
33,22,0.15,300,3.474632558139522,15.2663
33,23,0.15,300,3.520784717607996,15.7238
33,24,0.15,300,3.4811485049834023,15.1836
33,25,0.15,300,3.5869401993355576,16.4135
33,26,0.15,300,3.516948837209322,15.3484
33,27,0.15,300,3.6420657807309014,17.1931
33,28,0.15,300,3.6193348837209225,16.943
33,29,0.15,300,3.602078073089697,16.602
33,30,0.15,300,3.7816441860465013,18.5809
33,31,0.15,300,3.7954289036544773,18.2478
33,32,0.15,300,3.783493687707633,17.754
33,33,0.15,300,3.788510963455156,17.5966
34,1,0.15,300,17.32940099667778,87.2669
34,2,0.15,300,8.675948172757481,49.7615
34,3,0.15,300,6.067941196013291,34.168
34,4,0.15,300,5.069775083056479,28.4579
34,5,0.15,300,4.287756478405309,24.2078
34,6,0.15,300,3.8507647840531556,21.2969
34,7,0.15,300,3.4791677740863647,16.8815
34,8,0.15,300,3.4379491694352162,15.6674
34,9,0.15,300,3.3603677740863787,12.9782
34,10,0.15,300,3.4153906976744315,14.1488
34,11,0.15,300,3.375394352159455,13.662
34,12,0.15,300,3.3408102990033077,13.0839
34,13,0.15,300,3.4220747508305656,13.5087
34,14,0.15,300,3.333572425249158,13.5642
34,15,0.15,300,3.4240142857142755,14.8623
34,16,0.15,300,3.480305647840527,14.8459
34,17,0.15,300,3.4690501661129516,15.1337
34,18,0.15,300,3.4229428571428433,14.8653
34,19,0.15,300,3.36125083056478,13.7321
34,20,0.15,300,3.4437209302325726,14.5149
34,21,0.15,300,3.495146511627885,15.8705
34,22,0.15,300,3.4417073089700905,15.0061
34,23,0.15,300,3.5037385382059676,15.6994
34,24,0.15,300,3.4149983388704204,14.5291
34,25,0.15,300,3.5737132890365437,16.3041
34,26,0.15,300,3.4709571428571397,15.0557
34,27,0.15,300,3.6285641196013225,16.8327
34,28,0.15,300,3.552442192691019,16.1913
34,29,0.15,300,3.5155196013289087,15.6172
34,30,0.15,300,3.72292026578075,18.1647
34,31,0.15,300,3.6991883720930137,17.6765
34,32,0.15,300,3.7003787375415116,17.2931
34,33,0.15,300,3.67523056478406,16.945
34,34,0.15,300,3.9136714285714427,18.7156
35,1,0.15,300,18.331722591362087,90.8576
35,2,0.15,300,8.976834219269099,51.5481
35,3,0.15,300,6.294318272425252,35.779
35,4,0.15,300,5.055634551495025,28.4659
35,5,0.15,300,4.351283056478404,24.8216
35,6,0.15,300,3.7950571428571327,20.78
